"Format","MoTeC CSV File",,,"Workbook",""
"Venue","ks_vallelunga",,,"Worksheet",""
"Vehicle","lotus_exos_125",,,"Vehicle Desc",""
"Driver","Cassini",,,"Engine ID",""
"Device","ADL"
"Comment","Tires: Slick Medium (M)",,,"Session","HOTLAP"
"Log Date","28.02.2024",,,"Origin Time","0,000","s"
"Log Time","15:01:00",,,"Start Time","0,000","s"
"Sample Rate","20,000","Hz",,"End Time","40,900","s"
"Duration","40,900","s",,"Start Distance","0","m"
"Range","Lap 1",,,"End Distance","1713","m"


"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,00000","0,000","59,999990000","0,00","26","26","26","26","-0,078","0,3036","0,0234","294,464","-2,7143","-2,6754","-1,5030","-1,5615","-275,49","216,29","190,987","0","0","0","0","0,0017","-5,4982","-5,4982","-0,5482","1,152","-0,020","-1,324","65,574","-0,0540","-0,2126","1,03","100,00","1,0000","1,0000","202,50","0","0","0","0","0","0","0,0000","8583,4","0","55","5,0000","236,04","0,0000","0","0","0","0","0","0,0000","0","0,006","0,006","0,000","0,000","0,0000","55","616,79921","10000","85,0000000000","85,0000000000","85,0000000000","85,0000000000","395","0","0","0","1","20,00","53,101","53,101","49,973","49,973","34","-26,79","22,69","-30,56","23,40","0,0000","1783,686","0,77","100","27,188","26,633","40,249","40,047","0,0000","1","100,00","0","0","0","0","3013","3326,5","4099","3870,7","305,751","304,164","314,906","315,136","21,8216","20,5070","21,7293","21,2723","314,999990000","314,999990000","324,999980000","324,999980000","99,5616","99,5071","99,5636","99,5436","-0,013","-0,133","-0,174","0,052","-0,06","-0,05","1,564","1,587","37,385","29,169","36,808","33,952","57,225","34,351","58,543","51,041","55,057","33,527","57,198","49,433","54,178","33,089","57,173","48,872","-0,023","-0,135","0,10152","0,11129","0","205,51","205,39","202,50","202,50","190,012510","21,04372"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,00000","0,000","59,999996000","0,00","26","26","26","26","-0,116","0,3081","0,0386","293,457","-2,6264","-2,7842","-1,5095","-1,5558","-272,14","216,28","190,967","0","0","0","0","0,0037","-5,4982","-5,4982","-0,5019","-0,491","-0,066","-0,410","65,731","-0,0696","-0,2016","1,39","100,00","1,0000","1,0000","202,63","0","0","0","0","0","0","0,0000","8588,8","0","55","5,0000","236,60","1,0000","0","0","0","0","0","0,0000","0","0,057","0,057","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","333,34","53,879","53,879","48,828","48,828","34","-27,01","17,84","-34,68","28,01","0,0000","1783,635","0,84","100","27,476","26,624","42,260","41,173","0,0000","1","100,00","0","0","0","0","3047","2669,9","4323","4677,8","305,483","306,324","314,231","313,191","21,8318","20,5121","21,7400","21,2813","314,999998000","314,999998000","324,999988000","324,999988000","99,5616","99,5071","99,5638","99,5437","-0,023","-0,146","-0,195","0,023","-0,05","-0,04","1,424","1,476","37,449","29,200","36,875","34,008","57,207","34,392","58,590","51,106","55,040","33,565","57,242","49,496","54,161","33,126","57,215","48,935","-0,006","-0,137","0,09890","0,10670","0","205,96","205,83","202,63","202,63","190,012512","21,04372"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,00000","0,000","59,999996000","0,00","26","26","26","26","-0,123","0,2829","-0,0210","294,113","-2,6014","-2,8050","-1,4787","-1,6082","-268,78","216,27","190,948","0","0","0","0","0,0056","-5,4982","-5,4982","-0,5497","0,099","-0,054","1,807","65,875","-0,0875","-0,2533","1,61","100,00","1,0000","1,0000","203,56","0","0","0","0","0","0","0,0000","8628,1","0","55","5,0000","237,12","0,0000","0","0","0","0","0","0,0000","0","0,108","0,108","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","333,34","52,811","52,811","50,629","50,629","34","-30,64","19,18","-29,45","19,78","0,0000","1783,583","0,72","100","28,060","26,697","42,214","40,884","0,0000","1","100,00","0","0","0","0","3361","2880,5","3728","3681,0","304,620","305,629","315,693","315,754","21,8421","20,5169","21,7504","21,2899","314,999998000","314,999998000","324,999988000","324,999988000","99,5616","99,5071","99,5639","99,5439","-0,038","-0,160","-0,236","0,001","-0,05","-0,05","1,644","1,695","37,513","29,230","36,940","34,062","57,193","34,431","58,630","51,165","55,027","33,601","57,279","49,552","54,146","33,160","57,249","48,989","-0,021","-0,129","0,10331","0,11619","0","206,42","206,26","203,56","203,56","190,012512","21,04372"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,00000","0,000","59,999996000","0,00","26","26","26","26","-0,127","0,3026","-0,0280","293,900","-2,7237","-2,7041","-1,4993","-1,5933","-265,62","216,26","190,929","0","0","0","0","0,0074","-5,4982","-5,4982","-0,5114","0,453","-0,020","-1,029","66,020","-0,1009","-0,2037","1,23","100,00","1,0000","1,0000","203,70","0","0","0","0","0","0","0,0000","8634,1","0","55","5,0000","237,64","1,0000","0","0","0","0","0","0,0000","0","0,156","0,156","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","333,34","53,986","53,986","48,645","48,645","34","-26,39","17,35","-35,30","23,92","0,0000","1783,536","0,61","100","27,658","26,734","42,034","40,991","0,0000","1","100,00","0","0","0","0","2858","2741,9","4316","4161,5","306,137","305,910","314,332","314,469","21,8516","20,5217","21,7601","21,2981","314,999998000","314,999998000","324,999988000","324,999988000","99,5616","99,5071","99,5641","99,5440","-0,041","-0,162","-0,220","0,009","-0,04","-0,05","1,496","1,534","37,572","29,261","37,001","34,114","57,175","34,471","58,669","51,224","55,010","33,638","57,315","49,609","54,129","33,195","57,282","49,045","-0,025","-0,117","0,10153","0,11569","0","206,85","206,75","203,70","203,70","190,012512","21,04372"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,00000","0,000","59,999996000","0,00","26","26","26","26","-0,147","0,2894","-0,0334","294,083","-2,6505","-2,7607","-1,5110","-1,6024","-262,24","216,25","190,910","0","0","0","0","0,0094","-5,4982","-5,4982","-0,5460","-0,743","-0,087","-0,514","66,168","-0,1012","-0,2389","1,10","100,00","1,0000","1,0000","204,30","0","0","0","0","0","0","0,0000","8659,6","0","55","5,0000","238,18","0,0000","0","0","0","0","0","0,0000","0","0,207","0,207","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","333,34","53,421","53,421","49,316","49,316","34","-29,27","19,09","-31,94","19,90","0,0000","1783,484","0,57","100","27,574","26,363","42,551","40,974","0,0000","1","100,00","0","0","0","0","3205","2937,5","4015","3644,8","305,122","305,521","314,947","315,755","21,8615","20,5267","21,7707","21,3069","314,999998000","314,999998000","324,999988000","324,999988000","99,5616","99,5071","99,5642","99,5441","-0,036","-0,162","-0,212","0,004","-0,03","-0,07","1,573","1,639","37,634","29,292","37,067","34,168","57,155","34,513","58,712","51,285","54,991","33,676","57,356","49,667","54,110","33,232","57,320","49,102","-0,025","-0,121","0,10450","0,10824","0","207,25","207,17","204,30","204,30","190,012512","21,04372"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,00000","0,000","59,999996000","0,00","26","26","26","26","-0,126","0,3105","-0,0106","294,067","-2,6692","-2,7785","-1,4988","-1,5871","-258,87","216,23","190,889","0","0","0","0","0,0114","-5,4982","-5,4982","-0,5349","0,375","-0,090","-0,315","66,317","-0,1047","-0,2134","1,11","100,00","1,0000","1,0000","204,69","0","0","0","0","0","0","0,0000","8675,9","0","55","5,0000","238,71","1,0000","0","0","0","0","0","0,0000","0","0,258","0,258","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","333,34","53,894","53,894","49,362","49,362","34","-28,62","18,22","-34,64","21,91","0,0000","1783,433","0,16","100","27,478","26,362","42,242","40,763","0,0000","1","100,00","0","0","0","0","3183","2716,7","4188","4017,6","305,279","306,074","314,678","314,831","21,8717","20,5317","21,7810","21,3155","314,999998000","314,999998000","324,999988000","324,999988000","99,5616","99,5072","99,5644","99,5443","-0,024","-0,148","-0,238","-0,005","-0,02","-0,05","1,544","1,584","37,698","29,323","37,131","34,222","57,139","34,553","58,754","51,343","54,976","33,713","57,395","49,724","54,094","33,267","57,356","49,157","-0,057","-0,087","0,10889","0,11041","0","207,76","207,69","204,69","204,69","190,012512","21,04372"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,00000","0,000","59,999996000","0,00","26","26","26","26","-0,105","0,2927","-0,0034","293,900","-2,6363","-2,8067","-1,5396","-1,5847","-255,68","216,21","190,870","0","0","0","0","0,0132","-5,4982","-5,4982","-0,5311","0,065","-0,073","-0,504","66,457","-0,0988","-0,2155","0,72","100,00","1,0000","1,0000","205,12","0","0","0","0","0","0","0,0000","8694,1","0","55","5,0000","239,21","0,0000","0","0","0","0","0","0,0000","0","0,306","0,306","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","53,604","53,604","49,179","49,179","34","-27,79","19,94","-33,22","22,03","0,0000","1783,385","0,04","100","27,429","26,476","42,361","41,087","0,0000","1","100,00","0","0","0","0","3182","2818,0","4116","3957,3","305,241","305,655","314,839","314,976","21,8812","20,5365","21,7909","21,3239","314,999998000","314,999998000","324,999988000","324,999988000","99,5616","99,5072","99,5645","99,5444","-0,010","-0,133","-0,213","0,003","-0,07","-0,04","1,551","1,553","37,757","29,353","37,193","34,275","57,122","34,591","58,793","51,402","54,960","33,749","57,432","49,779","54,078","33,301","57,391","49,212","-0,074","-0,071","0,10338","0,10145","0","208,20","208,11","205,12","205,12","190,012512","21,04372"
