"Format","MoTeC CSV File",,,"Workbook",""
"Venue","ks_vallelunga",,,"Worksheet",""
"Vehicle","lotus_exos_125",,,"Vehicle Desc",""
"Driver","Cassini",,,"Engine ID",""
"Device","ADL"
"Comment","Tires: Slick Medium (M)",,,"Session","HOTLAP"
"Log Date","26.02.2024",,,"Origin Time","0,000","s"
"Log Time","15:17:00",,,"Start Time","0,000","s"
"Sample Rate","20,000","Hz",,"End Time","40,900","s"
"Duration","40,900","s",,"Start Distance","0","m"
"Range","Lap 1",,,"End Distance","1713","m"


"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999990000","0,00","26","26","26","26","-0,040","0,3112","0,1915","293,396","-2,7465","-2,6265","-1,5308","-1,5128","-275,67","215,66","190,988","0","0","0","0","0,0016","-5,4982","-5,4982","-0,5501","1,892","-0,008","-0,962","65,509","-0,0280","-0,2184","0,16","100,00","1,0000","1,0000","202,25","0","0","0","0","0","0","0,0000","8572,5","0","55","5,0000","235,80","0,0000","0","0","0","0","0","0,0000","0","0,003","0,003","0,000","0,000","0,0000","55","616,79921","10000","85,0000000000","85,0000000000","85,0000000000","85,0000000000","395","0","0","0","1","20,00","51,300","51,300","48,889","48,889","34","-29,34","31,66","-29,70","25,75","0,0000","1783,385","0,39","100","27,142","27,015","40,305","40,105","0,0000","1","100,00","0","0","0","0","3326","4232,8","4124","4075,9","304,764","301,724","314,850","314,652","21,7820","20,5171","21,7434","21,2800","314,999990000","314,999990000","324,999980000","324,999980000","99,5593","99,5073","99,5643","99,5440","0,011","-0,088","-0,143","0,078","-0,06","-0,03","1,534","1,546","37,137","29,232","36,896","34,000","56,436","34,558","58,769","51,235","54,341","33,712","57,413","49,610","53,503","33,260","57,385","49,040","-0,047","-0,104","0,10705","0,11053","0","205,28","205,20","202,25","202,25","0","0"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,081","0,3269","0,1170","292,633","-2,6526","-2,7052","-1,5470","-1,3737","-272,32","215,66","190,968","0","0","0","0","0,0035","-5,4982","-5,4982","-0,4756","-1,390","-0,050","-0,059","65,668","-0,0279","-0,1777","0,85","100,00","1,0000","1,0000","202,18","0","0","0","0","0","0","0,0000","8569,6","0","55","5,0000","236,37","1,0000","0","0","0","0","0","0,0000","0","0,054","0,054","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","111,11","54,398","54,398","47,592","47,592","34","-23,39","16,58","-37,26","32,06","0,0000","1783,337","0,51","100","27,379","26,974","42,324","42,567","0,0000","1","100,00","0","0","0","0","2841","2447,9","4738","5239,8","306,144","307,016","313,156","311,509","21,7918","20,5221","21,7543","21,2893","314,999998000","314,999998000","324,999988000","324,999988000","99,5593","99,5073","99,5644","99,5441","0,021","-0,115","-0,149","0,057","-0,05","-0,03","1,313","1,335","37,199","29,263","36,964","34,058","56,419","34,592","58,815","51,302","54,324","33,743","57,456","49,674","53,486","33,291","57,426","49,103","-0,026","-0,115","0,10551","0,11070","0","205,74","205,66","202,18","202,18","0","0"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,109","0,2922","-0,1087","294,083","-2,6390","-2,6544","-1,5324","-1,5096","-268,77","215,66","190,947","0","0","0","0","0,0056","-5,4982","-5,4982","-0,5723","0,840","-0,008","2,511","65,811","-0,0376","-0,2647","1,02","100,00","1,0000","1,0000","203,57","0","0","0","0","0","0","0,0000","8628,8","0","55","5,0000","236,89","0,0000","0","0","0","0","0","0,0000","0","0,108","0,108","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","52,231","52,231","50,919","50,919","34","-28,20","21,73","-25,29","18,91","0,0000","1783,283","0,59","100","28,174","27,223","41,777","41,361","0,0000","1","100,00","0","0","0","0","3246","3133,0","3505","3442,6","304,777","304,810","316,289","316,366","21,8025","20,5276","21,7652","21,2982","314,999998000","314,999998000","324,999988000","324,999988000","99,5593","99,5074","99,5646","99,5442","0,003","-0,115","-0,182","0,051","-0,06","-0,06","1,739","1,787","37,266","29,298","37,032","34,114","56,404","34,634","58,853","51,357","54,310","33,782","57,491","49,727","53,471","33,328","57,457","49,155","-0,030","-0,121","0,10879","0,10301","0","206,21","206,11","203,57","203,57","0","0"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,086","0,3003","0,1442","293,198","-2,6528","-2,6975","-1,5119","-1,4906","-265,61","215,66","190,928","0","0","0","0","0,0074","-5,4982","-5,4982","-0,5020","0,378","-0,004","-1,067","65,960","-0,0505","-0,1873","0,82","100,00","1,0000","1,0000","203,41","0","0","0","0","0","0","0,0000","8622,0","0","55","5,0000","237,42","1,0000","0","0","0","0","0","0,0000","0","0,156","0,156","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","53,452","53,452","47,760","47,760","34","-24,60","19,94","-34,17","26,52","0,0000","1783,235","0,66","100","27,700","27,189","42,094","41,782","0,0000","1","100,00","0","0","0","0","2906","2930,2","4474","4273,6","306,048","305,500","313,880","314,156","21,8116","20,5326","21,7750","21,3066","314,999998000","314,999998000","324,999988000","324,999988000","99,5593","99,5074","99,5647","99,5444","0,003","-0,127","-0,161","0,065","-0,03","-0,05","1,448","1,478","37,323","29,329","37,094","34,166","56,386","34,674","58,892","51,421","54,293","33,819","57,527","49,788","53,454","33,363","57,491","49,215","-0,028","-0,126","0,10278","0,11183","0","206,67","206,60","203,41","203,41","0","0"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,113","0,2836","-0,0379","293,549","-2,6528","-2,7655","-1,4603","-1,5989","-262,44","215,65","190,910","0","0","0","0","0,0093","-5,4982","-5,4982","-0,5306","-0,881","-0,053","0,189","66,096","-0,0618","-0,2328","1,21","100,00","1,0000","1,0000","204,00","0","0","0","0","0","0","0,0000","8646,6","0","55","5,0000","237,92","0,0000","0","0","0","0","0","0,0000","0","0,204","0,204","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","53,253","53,253","48,798","48,798","34","-27,49","20,19","-30,64","23,27","0,0000","1783,185","0,63","100","27,662","26,757","42,761","41,866","0,0000","1","100,00","0","0","0","0","3124","2941,4","4075","3866,8","305,263","305,524","314,845","315,211","21,8209","20,5374","21,7851","21,3150","314,999998000","314,999998000","324,999988000","324,999988000","99,5593","99,5074","99,5648","99,5445","-0,010","-0,136","-0,186","0,041","-0,05","-0,06","1,549","1,595","37,381","29,359","37,157","34,218","56,370","34,711","58,932","51,478","54,278","33,853","57,566","49,843","53,438","33,396","57,526","49,269","-0,017","-0,128","0,11107","0,11154","0","207,07","206,97","204,00","204,00","0","0"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,100","0,2840","-0,0399","293,839","-2,6654","-2,7222","-1,5121","-1,5976","-259,06","215,64","190,890","0","0","0","0","0,0113","-5,4982","-5,4982","-0,5399","0,482","-0,049","-0,416","66,241","-0,0761","-0,2236","1,18","100,00","1,0000","1,0000","204,55","0","0","0","0","0","0","0,0000","8670,0","0","55","5,0000","238,44","1,0000","0","0","0","0","0","0,0000","0","0,255","0,255","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","111,11","53,360","53,360","49,408","49,408","34","-27,95","19,62","-31,36","22,25","0,0000","1783,136","0,32","100","27,552","26,823","42,315","41,393","0,0000","1","100,00","0","0","0","0","3184","2857,0","3983","3893,7","305,193","305,591","315,170","315,170","21,8308","20,5426","21,7954","21,3236","314,999998000","314,999998000","324,999988000","324,999988000","99,5593","99,5074","99,5650","99,5446","-0,007","-0,130","-0,212","0,020","-0,05","-0,04","1,594","1,635","37,443","29,391","37,221","34,273","56,355","34,752","58,972","51,537","54,263","33,891","57,602","49,899","53,423","33,432","57,560","49,323","-0,047","-0,097","0,11108","0,10595","0","207,54","207,43","204,55","204,55","0","0"
"0,0000","1","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,121","0,2955","0,0227","293,610","-2,6544","-2,7872","-1,5133","-1,5683","-255,88","215,63","190,871","0","0","0","0","0,0131","-5,4982","-5,4982","-0,5246","-0,105","-0,059","-0,950","66,381","-0,0795","-0,2018","0,95","100,00","1,0000","1,0000","204,78","0","0","0","0","0","0","0,0000","8679,9","0","55","5,0000","238,94","0,0000","0","0","0","0","0","0,0000","0","0,303","0,303","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","53,726","53,726","48,492","48,492","34","-28,23","19,20","-34,09","23,55","0,0000","1783,088","0,35","100","27,257","26,562","42,495","41,555","0,0000","1","100,00","0","0","0","0","3192","2778,8","4311","4053,4","305,260","305,827","314,327","314,723","21,8401","20,5474","21,8054","21,3319","314,999998000","314,999998000","324,999988000","324,999988000","99,5594","99,5074","99,5651","99,5448","-0,017","-0,138","-0,194","0,023","-0,05","-0,04","1,513","1,541","37,500","29,421","37,283","34,325","56,339","34,789","59,011","51,596","54,248","33,925","57,639","49,956","53,407","33,465","57,594","49,379","-0,046","-0,099","0,09616","0,11552","0","207,96","207,88","204,78","204,78","0","0"
