"Format","MoTeC CSV File",,,"Workbook",""
"Venue","ks_vallelunga",,,"Worksheet",""
"Vehicle","lotus_exos_125",,,"Vehicle Desc",""
"Driver","Cassini",,,"Engine ID",""
"Device","ADL"
"Comment","Tires: Slick Medium (M)",,,"Session","HOTLAP"
"Log Date","25.02.2024",,,"Origin Time","0,000","s"
"Log Time","17:31:00",,,"Start Time","0,000","s"
"Sample Rate","20,000","Hz",,"End Time","40,800","s"
"Duration","40,800","s",,"Start Distance","0","m"
"Range","Lap 1",,,"End Distance","1711","m"


"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0,0000","0","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999990000","0,00","26","26","26","26","-0,063","0,2961","-0,0115","293,701","-2,7203","-2,646","-1,5250","-1,556","-275,73","216,30","190,988","0","0","0","0","0,0016","-5,4982","-5,4982","-0,5495","1,499","-0,003","-1,071","65,515","-0,0356","-0,2157","0,97","100,00","1,0000","1,0000","202,30","0","0","0","0","0","0","0,0000","8574,7","0","55","5,0000","235,82","0,0000","0","0","0","0","0","0,0000","0","0,003","0,003","0,000","0,000","0,0000","55","616,79921","10000","85,0000000000","85,0000000000","85,0000000000","85,0000000000","395","0","0","0","1","20,00","52,490","52,490","49,316","49,316","34","-25,56","22,99","-29,88","24,98","0,0000","1783,692","0,73","100","27,875","27,458","40,801","40,947","0","0","100,00","0","0","0","0","2967","3304,3","4109","4004,3","305,830","304,229","314,879","314,835","21,7668","20,5138","21,7698","21,3138","314,999990000","314,999990000","324,999980000","324,999980000","99,5582","99,5072","99,5652","99,5452","0,009","-0,117","-0,150","0,063","-0,04","-0,06","1,542","1,555","37,043","29,211","37,061","34,212","56,047","34,457","59,087","51,642","53,981","33,646","57,709","49,996","53,159","33,225","57,669","49,415","-0,023","-0,133","0,09783","0,11003","0","205,32","205,25","202,30","202,30","0","0"
"0,0000","0","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,125","0,3046","0,0246","292,618","-2,6396","-2,766","-1,5289","-1,560","-272,38","216,29","190,967","0","0","0","0","0,0035","-5,4982","-5,4982","-0,4941","-0,294","-0,059","-0,387","65,669","-0,0504","-0,1854","1,35","100,00","1,0000","1,0000","202,46","0","0","0","0","0","0","0,0000","8581,6","0","55","5,0000","236,38","1,0000","0","0","0","0","0","0,0000","0","0,054","0,054","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","333,34","53,177","53,177","47,806","47,806","34","-26,67","17,81","-34,20","28,84","0,0000","1783,640","0,91","100","28,076","27,346","43,219","42,124","0","0","100,00","0","0","0","0","3058","2678,8","4339","4647,1","305,426","306,312","314,234","313,286","21,7766","20,5189","21,7806","21,3229","314,999998000","314,999998000","324,999988000","324,999988000","99,5582","99,5073","99,5654","99,5454","-0,009","-0,145","-0,177","0,039","-0,03","-0,04","1,408","1,470","37,104","29,243","37,129","34,268","56,029","34,501","59,135","51,711","53,965","33,686","57,754","50,061","53,142","33,263","57,709","49,479","-0,007","-0,147","0,10193","0,10546","0","205,76","205,66","202,46","202,46","0","0"
"0,0000","0","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,130","0,2843","0,0451","293,076","-2,5989","-2,791","-1,4973","-1,620","-269,03","216,28","190,948","0","0","0","0","0,0055","-5,4982","-5,4982","-0,5436","-0,176","-0,049","2,111","65,813","-0,0717","-0,2471","1,64","100,00","1,0000","1,0000","203,30","0","0","0","0","0","0","0,0000","8617,0","0","55","5,0000","236,90","0,0000","0","0","0","0","0","0,0000","0","0,105","0,105","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","51,971","51,971","49,393","49,393","34","-30,50","19,79","-30,41","21,05","0,0000","1783,591","0,75","100","28,619","27,386","43,221","42,047","0","0","100,00","0","0","0","0","3430","2942,7","3824","3722,4","304,380","305,496","315,455","315,668","21,7868","20,5239","21,7911","21,3317","314,999998000","314,999998000","324,999988000","324,999988000","99,5582","99,5073","99,5655","99,5455","-0,020","-0,152","-0,225","0,017","-0,08","-0,05","1,591","1,665","37,167","29,274","37,195","34,323","56,018","34,538","59,172","51,764","53,955","33,721","57,788","50,112","53,131","33,296","57,742","49,530","-0,020","-0,135","0,10615","0,11225","0","206,23","206,07","203,30","203,30","0","0"
"0,0000","0","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,143","0,3067","0,0652","292,953","-2,7284","-2,682","-1,5231","-1,595","-265,87","216,27","190,930","0","0","0","0","0,0073","-5,4982","-5,4982","-0,5089","0,422","-0,005","-0,218","65,954","-0,0866","-0,2012","1,20","100,00","1,0000","1,0000","203,51","0","0","0","0","0","0","0,0000","8626,1","0","55","5,0000","237,41","1,0000","0","0","0","0","0","0,0000","0","0,153","0,153","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","53,070","53,070","47,668","47,668","34","-25,69","18,48","-35,10","23,98","0,0000","1783,543","0,60","100","28,310","27,447","42,978","42,058","0","0","100,00","0","0","0","0","2879","2883,7","4255","4183,5","306,003","305,609","314,443","314,473","21,7959","20,5288","21,8010","21,3400","314,999998000","314,999998000","324,999988000","324,999988000","99,5582","99,5073","99,5657","99,5457","-0,013","-0,151","-0,219","0,008","-0,03","-0,09","1,494","1,530","37,225","29,305","37,256","34,375","56,003","34,579","59,207","51,823","53,940","33,758","57,822","50,169","53,116","33,332","57,773","49,585","-0,037","-0,123","0,11172","0,10483","0","206,67","206,59","203,51","203,51","0","0"
"0,0000","0","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,153","0,3002","-0,0242","293,106","-2,6535","-2,735","-1,5362","-1,605","-262,30","216,26","190,909","0","0","0","0","0,0094","-5,4982","-5,4982","-0,5425","-0,785","-0,076","-0,859","66,110","-0,0867","-0,2307","1,19","100,00","1,0000","1,0000","204,09","0","0","0","0","0","0","0,0000","8650,8","0","55","5,0000","237,97","0,0000","0","0","0","0","0","0,0000","0","0,207","0,207","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","52,567","52,567","48,233","48,233","34","-28,80","18,94","-32,24","20,84","0,0000","1783,488","0,57","100","28,201","27,397","43,432","42,018","0","0","100,00","0","0","0","0","3226","2917,4","4046","3716,0","305,079","305,539","314,921","315,591","21,8061","20,5341","21,8122","21,3494","314,999998000","314,999998000","324,999988000","324,999988000","99,5582","99,5073","99,5658","99,5458","-0,020","-0,157","-0,206","0,012","-0,06","-0,06","1,568","1,619","37,288","29,338","37,326","34,434","55,985","34,622","59,252","51,886","53,923","33,797","57,862","50,228","53,098","33,370","57,810","49,643","-0,030","-0,123","0,10530","0,10664","0","207,12","206,99","204,09","204,09","0","0"
"0,0000","0","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,137","0,2862","-0,0515","293,030","-2,6642","-2,755","-1,5200","-1,594","-259,12","216,24","190,890","0","0","0","0","0,0112","-5,4982","-5,4982","-0,5379","0,449","-0,079","0,800","66,249","-0,0900","-0,2172","1,06","100,00","1,0000","1,0000","204,46","0","0","0","0","0","0","0,0000","8666,5","0","55","5,0000","238,46","1,0000","0","0","0","0","0","0,0000","0","0,255","0,255","0,000","0,000","1,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","52,780","52,780","48,416","48,416","34","-27,31","19,70","-33,64","22,95","0,0000","1783,441","0,20","100","28,411","27,345","43,169","41,748","0","0","100,00","0","0","0","0","3149","2830,5","4144","4068,0","305,176","305,835","314,759","314,775","21,8155","20,5389","21,8220","21,3576","314,999998000","314,999998000","324,999988000","324,999988000","99,5582","99,5073","99,5659","99,5459","0,003","-0,124","-0,217","0,007","-0,01","-0,07","1,521","1,579","37,347","29,368","37,388","34,485","55,973","34,660","59,289","51,941","53,911","33,833","57,897","50,281","53,085","33,404","57,843","49,695","-0,061","-0,087","0,10693","0,10802","0","207,55","207,49","204,46","204,46","0","0"
"0,0000","0","0","1","1","0","0","1","0","100","1","1,18560","26","0","0,000000","0,000","59,999996000","0,00","26","26","26","26","-0,095","0,2968","0,0116","292,801","-2,6391","-2,778","-1,5675","-1,585","-255,74","216,22","190,869","0","0","0","0","0,0132","-5,4982","-5,4982","-0,5290","0,215","-0,056","-0,155","66,395","-0,0821","-0,2122","0,75","100,00","1,0000","1,0000","204,92","0","0","0","0","0","0","0,0000","8685,8","0","55","5,0000","238,99","0,0000","0","0","0","0","0","0,0000","0","0,306","0,306","0,000","0,000","0,0000","55","616,79921","10000","85,0000010000","85,0000010000","85,0000010000","85,0000010000","395","0","0","0","1","166,66","52,551","52,551","48,035","48,035","34","-27,25","20,53","-32,92","23,56","0,0000","1783,388","0,07","100","28,178","27,520","43,300","42,291","0","0","100,00","0","0","0","0","3201","2898,1","4109","4025,2","305,139","305,429","314,857","314,857","21,8253","20,5441","21,8326","21,3666","314,999998000","314,999998000","324,999988000","324,999988000","99,5582","99,5074","99,5661","99,5461","0,008","-0,127","-0,200","0,026","-0,06","-0,04","1,549","1,567","37,408","29,400","37,454","34,541","55,959","34,700","59,328","52,002","53,898","33,870","57,935","50,340","53,071","33,439","57,877","49,752","-0,076","-0,084","0,09907","0,11128","0","207,99","207,93","204,92","204,92","0","0"
